"","ID","Post_URL","Img_URL","Likes","Owner","Text","Date","Comments","Type"
"103","CKAIeDvB47V","http://instagram.com/p/CKAIeDvB47V","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/138279011_1543013589217792_8018068427372708075_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=B3MicABBbQcAX9jh9so&tp=1&oh=3fdf564759048e96714e871bf307347a&oe=60291B48","4","25372723391","O que não é dito, muitas vezes dói, fica entalado, sufoca, gera sofrimento, incômodo... Esses fatores podem amarrar a sua vida, criar um nó difícil de desatar, porque você pode ter se acostumado a ele.   Imagem: @contagioverbal   Psicólogo Matheus Meireles Matoso CRP: 05/61087 Atendimento online e presencial  #psicoterapiaonline #psicologia #psi #psicoterapia #terapia #terapiaonline #façaterapia #psicologoonline #ansiedades #ansiedadenãoéfrescura #ansiedadegeneralizada #depressãonãoéfrescura #cuidese #cuidevocê #cuidados #bemestar #saúdemental","2021-01-13 19:33:25","0","GraphImage"
"104","CKAId28DgvE","http://instagram.com/p/CKAId28DgvE","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/138593251_821954875198970_2643310358121117068_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=frnNiT457r4AX9F8P_Z&tp=1&oh=0f7a9303689af4832c041c3363321e31&oe=60271C42","4","9182967198","El poder de ser el líder de tu propio futuro. . . . .  #coaching #coach #motivacion #liderazgo #motivation #crecimientopersonal #lifestyle #love #emprendedores #desarrollopersonal #instagram #exito #motivación #psicologia #vida #bienestar #actitudpositiva","2021-01-13 19:33:24","0","GraphImage"
"105","CKAIcz_lc9P","http://instagram.com/p/CKAIcz_lc9P","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/137302897_3906352496052805_451917929178159106_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=tFFrq7anfDYAX_GDGb4&tp=1&oh=d65ed127fe8b5ba47ed6089defa44900&oe=6027E933","20","240932393","El cambio que quería pensaba que se encontraba en no descansar, en seguir haciendo horas interminables de cardio, en contar cada gramo, en nunca sentirme conforme conmigo misma y en castigarme. ✖️  Tras mucho recorrido ⏳ me descubrí a mi misma y mis verdaderas necesidades. Para poder explicarles mejor me gusta repetir una frase de Sócrates que reza 𝐞𝐥 𝐬𝐞𝐜𝐫𝐞𝐭𝐨 𝐝𝐞𝐥 𝐜𝐚𝐦𝐛𝐢𝐨 𝐞𝐬 𝐞𝐧𝐟𝐨𝐜𝐚𝐫 𝐭𝐨𝐝𝐚 𝐭𝐮 𝐞𝐧𝐞𝐫𝐠𝐢́𝐚, 𝐧𝐨 𝐞𝐧 𝐥𝐮𝐜𝐡𝐚𝐫 𝐜𝐨𝐧𝐭𝐫𝐚 𝐥𝐨 𝐯𝐢𝐞𝐣𝐨 𝐬𝐢𝐧𝐨 𝐞𝐧 𝐜𝐨𝐧𝐬𝐭𝐫𝐮𝐢𝐫 𝐥𝐨 𝐧𝐮𝐞𝐯𝐨. Sin embargo ese cambio lo tenemos que externar desde dentro hacia fuera. Mientras no logremos conectarnos con nuestra mente y nuestro espíritu; lo que veamos en el espejo no será más que una ilusión.  El verdadero cambio, el que perdura y mejora día con día. Se encuentra en ti.  Te invito a que te integres a esta metodología de cambio que junto con una psicóloga tenemos para ti.  Si necesitas más información o inscribirte manda un mensaje 📥o correo electrónico 🖥️ tuplatoestumedicina@gmail.com . . . . . . . . . . #psicologia #estoicismo #meditacion #nutriciondelalma #nutricion","2021-01-13 19:33:15","1","GraphSidecar"
"106","CKAIckcsux7","http://instagram.com/p/CKAIckcsux7","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/138587225_162418759000887_8141439254524465564_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=OFDjgFU60sQAX9lRS1Z&tp=1&oh=f20428808659c2cf82216bbcf6716c69&oe=602883EF","0","16246815607","En ciertas ocasiones los ma/padres necesitamos que nos acompañen, nos brinden herramientas que nos guie a poder acompañar a nuestros hijos/as y poder ayudarle a regular su nivel de tension que le genera los miedos y temores infantiles. . He creado un espacio de Taller Personalizado para madres y/o padres, cuidadores primarios, via on line para conversar, analizar y poder trabajar herramientas apropiadas para la situacion  particular vivida en el hogar. . Duracion: 2 horas Dia  y Horario: acordar con los ma/padres Modalidad: on-line. Via Meet Inscripcion y mas info: aufildandrea@gmail.com . Lic. Andrea Gutierrez. Psicologa. . . . #online #workshop #tallerespersonalizados #infancia #miedosinfantiles #psicologia","2021-01-13 19:33:13","0","GraphImage"
"107","CKAIcZAplby","http://instagram.com/p/CKAIcZAplby","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/137589883_217897123336026_8770811948502243660_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=njVnnCj7pmsAX-CJ7nZ&tp=1&oh=08ebac1698ccd8bd95ac7c07deb60ad0&oe=6028E467","38","1579231725","🍃Você está de boa, em paz, tranquila... de repente vez uma relação que te bagunça toda, rouba lhe a paz e surge um sentimento de frustração, angústia e insegurança. . 🔌Um paixão que suga sua energia, desgasta e não edifica. Não há reciprocidade. As verdades são omitidas e o vai e vem as emoções negativas se tornam rotina nesta relação tão tóxica. . 🤦‍♀️Vale a pena perder a paz por uma paixão tóxica? Que não acrescenta, mas só te tira do sério? . 🙅‍♀️Que no momento é maravilhoso, mas depois você fica dias destruída e sem vitalidade para arrumar a bagunça interna deixada por essa tóxica paixão. Vale a pena? . 🧚‍♀️Eu prefiro manter e proteger meu estado de paz interior. Posso amar, apaixonar, viver com a deliciosa química do amor, mas não aceito mais a PAIXÃO TÓXICA. . 👉Vc já viveu uma paixão tóxica que só trazia efeito negativo em sua vida? Se você ainda está numa paixão assim, sugiro que tome uma ALTA DOSE DE AMOR PRÓPRIO E DESVINCULE DESTA RELAÇÃO.💖 . Quer ser minha aluna do PROGRAMA VALORIZE-SE? Link na bio. . www.jaquelinepinto.com.br/valorize-se  . Conheça o canal Jaqueline Pinto no YouTube  #inteligenciaemocional #mulheresautenticas #jaquelinepinto #psicologia #amorinteligente #amorproprio #desafio","2021-01-13 19:33:12","1","GraphImage"
"108","CKAIbvWFgCD","http://instagram.com/p/CKAIbvWFgCD","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/137541331_193040789176790_3846166365018351368_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=U2ewlDWLn2QAX-obzgM&tp=1&oh=6c696c7658ab0b0499c85ca9220f4384&oe=602A4B33","4","1167100556","Que aprendamos a reconhecer a vitalidade da inteligência emocional como um meio de elevação da autoconfiança e da qualidade de vida. ✨✨ - - - - #psicologia #inteligenciaemocional #inteligencia #vida #mindset #autoconhecimento #autocuidado #autoestima #autoconfiança #valorização #comunicação","2021-01-13 19:33:06","0","GraphImage"
"109","CKAIbEiHxJU","http://instagram.com/p/CKAIbEiHxJU","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/137572263_314593489937660_254370580815826044_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=VcBbGvLg9bcAX8DJMaj&tp=1&oh=e47785c9f7000746af71e11c7609edaf&oe=6028D273","2","3422198775","Muchas personas se van a esforzar y a dedicar tiempo en hacerte sentir que no puedes alcanzar tus sueños, y eso siempre hablará más de lo que ellos son.  No dejes que nadie te apague.  #amor #brillastanlindo #brillamás #amorpropio #autoestima #estabilidademocional #autoconocimiento #psicologiapositiva #psicologa #psicologaonline #terapiaenlínea #psicologia#psicoterapia #2021 #enbuscadelafelicidad #frasesdelcora","2021-01-13 19:33:01","0","GraphImage"
"110","CKAIaWhHkSj","http://instagram.com/p/CKAIaWhHkSj","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/138561002_778954139376953_808536170353132667_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=dXWNIhvIggIAX_P1MbC&tp=1&oh=31beeef168fbace4aa9cc92dea769105&oe=602A7A9B","3","17052638855","Leiturinha Terapêutica 💭   O medo às vezes nos paralisa e para superá-lo é preciso coragem e determinação, mas pode gerar boas surpresas. É o que Emicida conta, por meio de versos, em seu segundo livro infantil.   Uma menina tem medo da escuridão. Quando chega a noite, vem a preocupação e a ansiedade: afinal, o que o escuro pode esconder?   @emicida  @aldo_fabrini_illustration  @companhiadasletrinhas   #psicologia #psicologiainfantil #emicida #leia #leiaparaumacriança #livros #voltaredondarj","2021-01-13 19:32:55","1","GraphImage"
"111","CKAIaGgFhhA","http://instagram.com/p/CKAIaGgFhhA","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/138556087_1571378486387987_651632985015823284_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=rqVpxi_fYpEAX9uf_Kz&tp=1&oh=4d66a51aa4239fd928edd2977c9de8d2&oe=60291FE7","7","28849776124","Depois de alguns meses com seu livro emprestado @psico.silviamartinsreis achei por bem te devolver e ter o meu.... Não consegui terminar de ler...😊😳 Muito obrigadaaaa!🙏🏻 Agradeço ao querido @ricardo.morelli.35 pela aquisição! E vamos retomar a leitura....😍  #leituradiaria #conhecimentoépoder #autoconhecimento #psicologia #lerfazbem   🙏🏻♥️🌻","2021-01-13 19:32:53","0","GraphImage"
"112","CKAITnJhdc9","http://instagram.com/p/CKAITnJhdc9","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/138338887_225013942542204_1863205826436656049_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=uzvH7Wg6SbIAX-W8TVF&tp=1&oh=d1f2fe4bf58cf749f7e7e09484a5f896&oe=6001B2C3","5","45300048021","party cat  #art #cat #dj #party #psicologia #psocodelia #espaciobroadway #universe #led #lux #trip #trance #mania #cuarentena #ñau #drug #pilas #weed🍁 #visualcocaine","2021-01-13 19:32:51","0","GraphVideo"
"113","CKAIZcDnGwk","http://instagram.com/p/CKAIZcDnGwk","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/137383350_198172115351634_7346392360861693414_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=6gDQtXSebjgAX9Kk05h&tp=1&oh=5a02ad9bff8fa8baf0c93ca407303f19&oe=60275BB5","0","543430238","E aí, qual o seu tipo de ansiedade?   Me conte aqui nos comentários 👇🏻   🧠Psicóloga Nathalia Rodrigues⁣ ⁣ 🦋CRP 06/92138⁣ 📲 Whatsapp 19 981704721⁣ 👩‍💻Atendimento On-line, Presencial e Domiciliar.⁣ ⁣ #psiconarodrigues #psicologia  #psicoterapia  #psicologiaonline #psicologaonline #psicoterapiaonline #saudemental #saudeemocional #bemestar #equilibrioemocional  #mentesaudavel #atitudepositiva #autoconfiança #autocompaixão #autocuidado #amorproprio #autoconhecimento #autoestima  #inteligenciaemocional⁣","2021-01-13 19:32:47","0","GraphImage"
"114","CKAIY8yBeTM","http://instagram.com/p/CKAIY8yBeTM","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/137663540_839938279917419_8905865364339180661_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=eZsTqTH-io8AX-J8Vhx&tp=1&oh=a1b3ff190857979ec1f7bd6b2708af79&oe=6028BE44","5","42402994185","⭐💎⭐💎⭐💎⭐💎⭐💎⭐💎⭐💎⭐💎⭐💎⭐💎⭐💎⭐💎⭐💎⭐💎 🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚🐚 ❤️🙏🕊🙏🕊️🌺🌍👑❤️🙏🕊️🌺🌍👑❤️🙏🕊️🌺🌍👑❤️🙏❤️🙏🕊🌺🌍👑 #filosofia #escritor #redeglobotv #model #poet #poetry #direitoshumanos #poesia #music #writer #publicidade #law #direitoporamor #direitopenal #composer #jornalismo #linguaportuguesa #marketingdigital #universidades #advogado #jurídico #literatura #concurseiro #leitura #oab #direito #direitointernacional #professores #educação #psicologia","2021-01-13 19:32:43","0","GraphImage"
"115","CKAIXtuBjmZ","http://instagram.com/p/CKAIXtuBjmZ","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/137620039_329162491579450_7205491479201611754_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=R_pUJDeRcRkAX-env0H&tp=1&oh=375ebe028c44a4fbf3986ac0f0b100e3&oe=60271CA6","0","45211471391","#psicologia","2021-01-13 19:32:33","0","GraphImage"
"116","CKAIXe7FvFs","http://instagram.com/p/CKAIXe7FvFs","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/137570829_728903401356390_4177466482161455432_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ev9_hKzJAd4AX9OstVN&tp=1&oh=260841d88ddc89015c459cfbbdca66af&oe=6028509E","12","31721302018","Oi Psi! Passando pra avisar que AMANHÃ abrem as vendas para o curso ABCdaTCC, uma super oportunidade pra já começar 2021 desenvolvendo a sua carreira de terapeuta TCC. 🥰  Ah! E vai rolar um desconto super especial pra quem comprar na primeira hora. Comprando no dia 14/01, das 7h às 8h da manhã, usando o Cupom: PRIMEIRAHORA, você ganha 99,00 reais de desconto.  E tem mais! Os 30 primeiros alunos, ganharão um mês de Supervisão em Grupo ABCdaTCC  Veja o que vai aprender ao longo do Curso: ✅ Introdução à TCC  ✅ Modelo Cognitivo  ✅ Avaliação Inicial  ✅ Relação Terapêutica  ✅ Conceituação Cognitiva  ✅ Estrutura de tratamento  ✅ Técnicas Cognitivas  ✅ Técnicas Comportamentais  ✅ Técnicas de regulação Emocional  ✅ Alta e prevenção de recaída   Todas as aulas possuem material de apoio, textos complementares e Workbook pra guiar seus estudos  Bônus 1: Aula gravada sobre organização de planejamento de consultório Bônus 2: Acesso a minha pasta secreta com formulários e textos, organizados por transtornos Bônus 3: Grupo Close Friends de Dúvidas, trocas e interação Então já aciona o alarme pra amanhã as 7 h da manhã e não perca essa oportunidade de dar um Boost na sua carreira de Terapeuta TCC  As vagas são limitadas! . . . . #psicologia #psi #psicologiaclinica #terapiacognitivocomportamental #tcc #abcdatcc #psidofuturo","2021-01-13 19:32:31","0","GraphImage"
"117","CKAIXM7sjGC","http://instagram.com/p/CKAIXM7sjGC","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/137226494_232891425064392_1427264017648790567_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=xqj0f4eVykEAX9xEW7G&tp=1&oh=fd50b7f33257fd85ba2865f197496b5c&oe=602A9850","3","3510802659","A enxaqueca afeta cerca de 31 milhões de pessoas  A eficácia da acupuntura em tratamentos para cefaléia e principalmente enxaqueca já é comprovado cientificamente.   Evidencia que a acupuntura é eficaz no tratamento da cefaleia, reduzindo a necessidade de medicação, proporcionando analgesia, relaxamento, promovendo a liberação de opióides, produzindo efeitos homeostáticos e harmonizando psicologicamente o indivíduo. A acupuntura é destacada como uma terapia não medicamentosa efetiva para tratar a enxaqueca pois, além de controlar a dor, é uma especialidade segura, econômica e sem efeitos colaterais.  . Lançamos  no nosso blog uma matéria falando mais sobre a relação da acupuntura no tratamento da enxaqueca e o relato de uma paciente aqui do Phases sobre seu tratamento  Acesse o link na nossa Bio  #institutophases #autoconhecimento #anonovo #ciclos #finaldeano #viradadoano #objetivos #amorproprio #autoestima #psicologia #coaching #psicoterapia #bemestar #saude #saudemental #hoje #felizhoje #amor #ciclos #metas #2021 #fimdeano #desenvolvimento #vida #viverbem #bemestar","2021-01-13 19:32:29","0","GraphImage"
"118","CKAIV3Ng_xO","http://instagram.com/p/CKAIV3Ng_xO","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/138711871_271577461124693_8327182515489860384_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=x_26ZJq-jOsAX8Li15o&tp=1&oh=2e443a3de7ec2c4af3ebffad3312ecbf&oe=60281E1D","0","18134343023","¿Qué dibujan los niños? Psicodiagnóstico Infantil aplicación de pruebas proyectivas graficas 🖍📄 ONLINE 📡 🚩 Disponible para todo Chile 🇨🇱 - Enero 2021 10 horas cronológicas ⌚ de duración CERTIFICADO 📑 ⏰ Fechas: 28 a 30 de Enero 2021 💻 Modalidad a Distancia (2 clases de 3 horas y 1 de 4 horas en vivo) ✅ Valor del curso: $50.000 El presente curso trata los principales test gráficos utilizados en el ámbito clínico psicológico y psicopedagogía, con una mirada contextualizada y crítica en su comprensión, aplicación, análisis e interpretación. Los test gráficos abordados en el curso son: Dibujo libre, Test de la figura humana, Test de las dos figuras humanas, Test de la familia, Test del árbol-casa-persona (HTP), Persona bajo la lluvia y Test gestáltico-visomotor Bender Koppitz (uso psicométrico-proyectivo).  Comprende la actualización desde diversos aportes científicos que permiten mayor utilidad en tanto pesquisa y diagnóstico (área emocional, visomotora, cognitiva), integrando elementos específicos en la identificación de indicadores de ansiedad, agresión sexual, violencia de género, suicidio.  Se incluyen elementos de distinción y unificación del test gráfico en contexto clínico psicológico y psicopedagógico. Más información e inscripciones: http://otyxe.cl/?page_id=905 #psicologia #cursosonline #quedateencasa #educacioninfantil #educacion #chile","2021-01-13 19:32:18","0","GraphImage"
"119","CKAIV0ADP_i","http://instagram.com/p/CKAIV0ADP_i","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/138888205_1505789042945685_8982716337306862882_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=7Fnxkj8eG2cAX9h4F0h&tp=1&oh=0ac42d4b1879f74721a00b005953e964&oe=602A8B35","3","14994092945","Jung e a Interpretação dos Sonhos de James A. Hall.  ""Sonhar é uma experiência humana universal.""  #livroselições #livrosacadêmicos #sonhos #jung #psicologia #sonhar","2021-01-13 19:32:18","0","GraphImage"
"120","CKAIVbnjFTT","http://instagram.com/p/CKAIVbnjFTT","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/138910180_317989226214314_3574820353997988583_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=IjKuHjc2nt0AX_SWazP&tp=1&oh=c4c570c23eb4c1d27ada82b14151333e&oe=6029749F","0","44597775227","¿Crees que hay que esperar a encontrarse mal o que solo los locos van al psicólogo? Pues la respuesta es claramente que no. Podemos visitar a este profesional cuando queramos desarrollarnos personalmente, por ejemplo, nos puede servir para conocernos mejor, aprender a manejar nuestras emociones, aprender a relacionarnos mejor con otros, a prosperar en nuestro trabajo,  dejar atrás situaciones del pasado y perdonar, conseguir nuestras metas, en definitiva a ser tú el dueño de tu vida y saber qué camino seguir.... 👨‍🎓 Udelar 👨‍💻terapia presencial/on line/domicilio📞099822805 ⏰disponibilidad horaria 👂consulta de evaluación sin costo #terapiaholistica #psicologia #depresion #ansiedad #nobinario #duelos #fobias #mobbing #bullying #biodescodificacion #erdm #lgbtq🌈 #saludmental","2021-01-13 19:32:15","0","GraphImage"
"121","CKAIUBtHXky","http://instagram.com/p/CKAIUBtHXky","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/138486158_1120291455067832_3122474359188329441_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=yTjAOIEa27sAX_HlvbJ&tp=1&oh=8ff986129bd271ba217aa02fad1cecce&oe=6001FE0A","0","39782842956","La OMS calcula que en 2030 la Depresión será la causa principal de absentismo laboral. Hoy, 13 de enero, es el día mundial de la lucha contra la depresión, siempre habrá quien tienda una mano para luchar juntos contra esta enfermedad que afecta a más de 350 millones de personas en el mundo. . . . . . . . . . . . . . . . . . . . . . . . #depresión #psicologia #diacontraladepresión #terapia.#terapiapsicologica #psicoterapia #salud #saludmental #saludybienestar #saludemocional #bienestar #bienestaremocional #bienestarysalud #ansiedad #pymes #pymesmexico #psicologo #psicologialaboral #instapsicologia #instafollow #instadaily #instavideo #psicvaldos #diamundial #efemerides #estadiscticas #cursos #talleres","2021-01-13 19:32:10","0","GraphVideo"
"122","CKAIR71MmBq","http://instagram.com/p/CKAIR71MmBq","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/137574837_244124857073987_4015411124356506010_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=O2P9zlLwM0YAX-RIWeY&tp=1&oh=a13f86f3339822fa608279e14cd3f4ac&oe=602AC278","1","10716293946","Com a Psicoterapia é possível criar pontos estratégicos para viver de forma mais leve e saudável. . .  Psicóloga Verônica Ferreira: CRP 02/13673 📄 Consultas On-line  Para mais informações 👇🏻 (081)99866-6815 📱📲 . . . #psicologia #psi #psicoterapia #psicologa #tcc #carlrogers  #amorproprio #ansiedade #saude #solução #pisicoligarecife #recife #help #pe #dicas #dicasparaansiedade  #conscientização #prevenção #autocuidado #lembrete #lembretedodia","2021-01-13 19:31:46","0","GraphImage"
"123","CKAIOEIno52","http://instagram.com/p/CKAIOEIno52","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/138323130_114618650525436_1038542869791198076_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=gxVchlyoWx4AX-K9t_d&tp=1&oh=d477739651eb9e37e7b074cd182cf6af&oe=600213A9","3","3107534258","De acuerdo con la OMS:  ""La depresión es un trastorno mental frecuente, que se caracteriza por la presencia de tristeza, pérdida de interés o placer, sentimientos de culpa o falta de autoestima, trastornos del sueño o del apetito, sensación de cansancio y falta de concentración.  La depresión puede llegar a hacerse crónica o recurrente y dificultar sensiblemente el desempeño en el trabajo o la escuela y la capacidad para afrontar la vida diaria. En su forma más grave, puede conducir al suicidio. Si es leve, se puede tratar sin necesidad de medicamentos, pero cuando tiene carácter moderado o grave se pueden necesitar medicamentos y psicoterapia profesional.  La depresión es un trastorno que se puede diagnosticar de forma fiable y que puede ser tratado por no especialistas en el ámbito de la atención primaria.""  💖  #bodypositivity #bodypositivemovement #bodypositive #bodypositiveMexico #curvy #curvygirl #curvybloggersmx #cuerposenpositivo #curvywoman #curvyblogger #quierete #plussize #plussizemodel #effyourbeautystandards #psicologia #psychology #mentalhealth #mentalhealthawareness #saludmental #díamundialdelaluchacontraladepresión","2021-01-13 19:31:42","0","GraphVideo"
"124","CKAIQWfncZz","http://instagram.com/p/CKAIQWfncZz","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/137572260_788213298436633_904035156274380887_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=TCyiF1rGZ0oAX8G62ei&tp=1&oh=ee79e014ecab6155c6cfc9739bc42733&oe=602AC9FC","2","13793064638","Más que desde la Psicología, la Avidez de Novedades es un concepto que viene desde la Filosofía de Martín Heidegger💡  La Avidez de Novedades es un modo de ser que todos tenemos y que nos empuja a refugiarnos en el discurso de la mayoría, a seguir las pautas establecidas sin cuestionarlas, a vivir la vida como si pasara frente a nuestros ojos sin hacer algo al respecto, por eso es muy importante realizar el ejercicio de contrarrestar está tendencia y encontrar en nosotros un pensamiento y una forma propia de existir, es un llamado a la libertad y responsabilidad por la vida propia🌱 ▫️ #psicologia #psicoterapia #filosofia #heidegger #atencionpsicologica #psicologiacritica #sentimientos #emociones #covid_19 #cuidado #pandemia #amor #paz #saludmental #psicologiaclinica #psi #autocuidado #terapia #saludmental #salud #saludable #amorpropio #terapiaonline #tips #vida #ansiedad #depresion #estres #psicologo #santiago #chilegram","2021-01-13 19:31:33","0","GraphImage"
"125","CKAIHB0B0vf","http://instagram.com/p/CKAIHB0B0vf","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/138303949_815064079050786_6154370561593709203_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Af1krjCg0x8AX_9tCNP&tp=1&oh=2c758402a19154693c08dda9852454c0&oe=602AA606","6","8137432799","Aceitar seu corpo não significa gostar tudo nele, não significa estar plenamente feliz sempre com tudo!  . Aceitar seu corpo significa reconhecer e integrar os aspectos positivos e negativos, podendo refinar aquilo que incomoda, mas sem rigidez e extremismos. É acolher o que é, como é, vendo sua funcionalidade e saúde.  É quebrar com a visão distorcida que a ditadura da beleza impõe de forma brutal  . Viva a DIVERSIDADE, viva a nossa HUMANIDADE, que nos relembra que o belo é diverso e não é aquele padrão estético de magreza extrema . Esse post é para lembrar você, MULHER, que a beleza é plural e, se você não se encaixa no dito ""padrão"", está tudo bem, só 1% da população feminina mundial possui esse biotipo e elas também estão insatisfeita com alguma parte do seu corpo . Que tal, da próxima vez que se olhar no espelho, você se enxergar com mais amor e validação?  . Psicóloga Aline Sá Copetti  #bodypositive #aceitaçãocoporal #corposaudavel #transtornosalimentares #autoimagem #psicologia #psicoterapia #corpolivre #mulheres #diversidade","2021-01-13 19:30:17","0","GraphSidecar"
"126","CKAIAkar0Ax","http://instagram.com/p/CKAIAkar0Ax","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/138419523_197356605451294_372577668544604483_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=E8tzX9l_kwwAX-lGxDr&tp=1&oh=d96b1c467eeceb89afc7c02406b825cb&oe=6028BE63","4","7717369758","O brincar é muito importante na vida das crianças, através dele é possível  exteriorizar o seu mundo interno, como também desenvolver suas habilidades cognitivas, sociais e emocionais. Nas brincadeiras de faz de conta, a criança tem a oportunidade de simular situações presentes na sua vida, possibilitando seu entendimento a respeito das suas emoções   🔷 O que achou do post? 🌸Esperamos que tenha gostado. 🔸Comente! 🔹Curta! 🔸Compartilhe! 🔹Salve para ler depois!","2021-01-13 19:29:24","1","GraphImage"
